시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2064,52.2,61,168.3,9.4,328.8,85.7,64.8,45,89.8,40.1,30.8
SSP3-7.0,2065,59.9,51,159.3,10,282.8,93,72,35.2,87.9,39.7,30.3
SSP3-7.0,2066,50.9,35.8,163.7,10.2,288.2,90,66.4,31.8,79.7,39,30.4
SSP3-7.0,2067,67.5,52.7,164.1,10.3,300.5,99.4,82.9,42,84.4,40.8,31.4
SSP3-7.0,2068,51.8,43.7,164,10.1,294.6,94.8,62.2,29.5,80.4,40.8,31.1
SSP3-7.0,2069,72,52.9,160.1,10.4,288.7,106,88.8,39.7,93.6,41.1,29.9
SSP3-7.0,2070,69.9,67.2,159.4,10.2,302.9,103.3,81.4,48.6,91.1,42.8,31.4
SSP3-7.0,2071,67.4,58.9,162.1,9.8,294.7,101.5,78.5,43.5,90.3,40.2,31.2
SSP3-7.0,2072,57.5,60.7,151.9,9.4,304.3,89,72.4,45.3,91.7,39.8,31.2
SSP3-7.0,2073,60.7,58.2,162.9,9.4,302.6,92.1,66.9,50.4,91.2,41.2,31.4
SSP3-7.0,2074,56.1,50.2,166.6,9.7,268,94.8,69.9,32.9,85,40.2,31.1
SSP3-7.0,2075,59.5,54.1,158.4,9.9,301.7,100.9,77,33.5,89.4,39.6,30.4
SSP3-7.0,2076,55.2,50.7,162.5,9.6,304.1,88.9,67.3,33.4,89.3,39.4,30.4
SSP3-7.0,2077,80.3,68.4,179.2,10,291.2,110.8,90.9,52,96.4,40.4,31
SSP3-7.0,2078,59.6,61.2,167.5,9.7,315.8,100.5,72.7,39,96.2,39.8,31.8
SSP3-7.0,2079,86.4,61.5,169.5,10.4,296.6,117.5,99.3,62.6,95.9,42.8,31.9
SSP3-7.0,2080,58.9,45.6,163.8,10.2,274,96.5,76.3,38,79.3,40.1,31.4
SSP3-7.0,2081,81.8,72.6,182.9,10.1,308.3,114,93.8,41.7,102.1,43.2,32.3
SSP3-7.0,2082,74.1,50.1,171.4,10.3,277.3,112,88.9,43.8,93.6,41.9,32.2
SSP3-7.0,2083,76.8,61,174.3,10.3,299.1,110,87.6,47.9,94.2,41.6,31.4
SSP3-7.0,2084,82.9,71.7,178.2,10.2,301.7,114.3,94.6,56,107.3,43.4,32.7
SSP3-7.0,2085,66.4,64.6,178,9.6,308.9,110.4,81.3,44.1,103.4,39.7,30.7
SSP3-7.0,2086,80.6,69.5,163,10.1,301.4,103.5,85.9,70,97.8,42.8,32.4
SSP3-7.0,2087,81.2,77,182.6,9.5,302.8,113,89.6,55,110.4,43,32.2
SSP3-7.0,2088,94.2,75.4,170.5,9.9,307.4,125.3,107.7,55.3,105.8,41.9,32.3
SSP3-7.0,2089,75.3,68,185.2,9.9,315.7,115.8,92.6,56.2,104.1,43,32.8
SSP3-7.0,2090,106.1,81.4,177.1,10.4,317.4,130.6,117,71.8,112,43.8,33.5
SSP3-7.0,2091,72.2,71.1,167.5,9.7,325.7,101,80.8,40,104.8,42,32
SSP3-7.0,2092,89.4,79.2,177.3,9.8,330.6,115,100.8,76.1,108.2,43.4,32.7
SSP3-7.0,2093,75.5,67,171.3,9.8,326.8,106.2,84.9,55,99.6,42.6,32.5
SSP3-7.0,2094,89.5,82.8,171.5,9.8,303.8,118.8,100.4,56,110.8,43.9,33.2
SSP3-7.0,2095,95.9,69.6,192.8,10.4,329.7,122.5,100.1,73.2,104.6,43.6,32.9
SSP3-7.0,2096,89.3,70.1,189.6,10.3,340.1,125.1,106.2,59.4,100.1,43.4,32.8
SSP3-7.0,2097,97.9,73.5,187.8,10.3,286.4,129.5,115.8,64.7,109.2,40.8,32.5
SSP3-7.0,2098,88.7,61.1,187.5,10.3,316.4,126.1,105.2,59.2,106.2,43.5,32.7
