시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP2-4.5,2080,54,40,166.8,10.6,320,60.7,32.5,20.3,65.1,40.9,30.6
SSP2-4.5,2081,57.3,44.3,172.2,10.5,311.9,64.6,37,14.7,74.3,39.5,29.3
SSP2-4.5,2082,78.1,67.6,169.9,10.6,303.6,85.9,61.7,42.4,93.1,44.6,30.9
SSP2-4.5,2083,72,54.4,192.6,11.2,309.2,79.1,51.2,33.9,78.1,43.2,31.2
SSP2-4.5,2084,66.3,46.5,170.6,11,312.2,75.2,50.9,25.5,77.8,39.9,29.5
SSP2-4.5,2085,78.6,65.6,179.2,10.5,326.4,88.2,55.2,17.9,96.2,41.6,30.9
SSP2-4.5,2086,52.9,28.9,181.5,11,329.6,62.2,27.2,13.5,70.9,39.2,28.3
SSP2-4.5,2087,65,48.5,182.3,11.2,310.9,72.1,43.9,34.5,76,44.5,31.3
SSP2-4.5,2088,79.8,60.1,173.1,11.1,315,86.5,66.8,37,82.2,44.4,30.6
SSP2-4.5,2089,86.1,59.2,189.9,10.8,341.6,92.8,67.2,19.5,79,43,30.7
SSP2-4.5,2090,74,56.7,178.6,10.6,321.1,81.6,57.8,37.5,77.6,42.4,30.4
SSP2-4.5,2091,67.6,61,174.2,10.7,339.4,75.7,54,29.7,81.4,41.2,30.3
SSP2-4.5,2092,74.4,55.5,179.6,10.7,326.6,82,53,41.6,77.4,42.1,31
SSP2-4.5,2093,85.7,58.9,188.6,11.2,325.1,93.3,67.7,44.6,83.8,42.8,31.4
SSP2-4.5,2094,79.1,60.2,172.5,10.7,298.4,86.2,67.9,35,84.7,44.3,31.3
SSP2-4.5,2095,74.9,63.7,181.4,11.1,294.2,83.3,51.7,31.8,86.3,41.4,30.7
SSP2-4.5,2096,78.3,56.5,176.2,11.3,331.2,85.9,67.8,31.3,85.4,42.9,30.9
SSP2-4.5,2097,73.2,65,168.5,10.6,310.2,80.9,59.8,28.3,88.5,41.6,30.6
SSP2-4.5,2098,75,52.8,174.9,10.9,296.8,82.6,55.2,32.9,77,43.2,32.3
SSP2-4.5,2099,67.7,63.2,180.9,10.7,304.7,74.5,50.4,36.3,86.1,42.7,30.9
SSP2-4.5,2100,93,61.5,197.2,11.7,315,99.7,83.5,54.8,83,43,31.1
SSP3-7.0,2021,48.6,26.5,153.6,11.1,288.2,56,27.5,16,58.2,40.1,28
SSP3-7.0,2022,41.2,30.8,147,10.8,294.1,48.8,23.8,14.5,57.9,38,27.7
SSP3-7.0,2023,40.5,23.8,152.4,11,283,47.7,20.7,10.1,48,40,28.3
SSP3-7.0,2024,40.9,21.9,143.8,11.1,310.9,46.5,25.3,15.6,46.2,39.3,28.2
SSP3-7.0,2025,40.8,33.7,147.2,10.6,273.6,46,24.9,15.1,59.3,40.3,28.6
SSP3-7.0,2026,37.9,33,140.8,10.9,289.2,43.7,24.2,14.6,59.9,38.2,28.1
SSP3-7.0,2027,45.8,25.4,149.9,11.1,284.5,51.9,29.2,12.6,56.9,40.3,28.5
SSP3-7.0,2028,56.8,31,164,11.4,291.4,64,37.1,17.9,57.7,40.2,28.7
SSP3-7.0,2029,45.2,28.3,150.7,11,288,52.3,25.4,10.8,55.8,39.6,28.4
SSP3-7.0,2030,60.2,35.1,159.3,11.1,284.1,69,33.7,20,64.4,43,29.8
SSP3-7.0,2031,43,24.6,157.7,11,276.6,49.8,25.9,12.8,53.9,39.9,28.6
SSP3-7.0,2032,41.6,34.9,152.5,10.5,276.1,48.2,27,18.6,57.1,41.2,29.1
SSP3-7.0,2033,46.4,37.8,154.9,10.7,291.1,51.9,31.7,19.9,61.9,40.8,29.1
SSP3-7.0,2034,51.9,40.8,160.1,10.9,308.1,58.9,31.7,22.2,64,41.2,29.6
SSP3-7.0,2035,48.3,40.3,158.4,10.7,289.6,54.2,37.2,23.4,67.5,39.7,28.8
SSP3-7.0,2036,38.4,31.8,159,10.4,306.8,44.3,20,12.1,60.1,40.1,29.4
SSP3-7.0,2037,42.3,27.3,152.1,10.5,303.6,48.8,22.1,20.1,51,40.2,29.4
SSP3-7.0,2038,61.9,51.7,166.4,11.2,311.6,67.7,47.4,31.2,68.6,43.7,29.7
SSP3-7.0,2039,55.4,42.6,158.1,10.9,304.9,61.5,41.3,18.6,66.2,40.4,29.7
SSP3-7.0,2040,50.7,34.7,159.2,11.5,309.7,57.4,33.2,20.2,56,42.4,29.9
SSP3-7.0,2041,74.6,51,173.8,11.3,307.1,83,58.6,34.1,78,44.6,30.3
SSP3-7.0,2042,57,33.9,168.9,11.3,273.4,63.7,31.8,17.8,58.7,41.4,29.7
SSP3-7.0,2043,55,41.1,170,11.5,301.7,63.4,31.8,16.1,64.8,40.3,30.3
SSP3-7.0,2044,52.2,31.4,170.5,10.9,317.3,58.7,35.7,16.2,60.8,39.8,28.7
SSP3-7.0,2045,65.6,38.7,166.8,11.6,286.3,71.7,44,21,59.4,41.5,30.1
SSP3-7.0,2046,69.2,61.4,159.7,10.9,329.2,76.5,54.6,35.8,75.8,42.7,30
