시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2074,42.2,60.6,163.3,7.9,313.8,96.2,73.7,56.6,86.4,39.5,30.7
SSP3-7.0,2075,43,63.2,167,8,346.3,100.2,81.9,48,94.9,38.1,30.2
SSP3-7.0,2076,40.6,62.7,169.8,7.6,340.2,89.3,69.6,53.6,98.4,37.7,30.3
SSP3-7.0,2077,58.1,73.2,173.1,7.7,327,105.4,85.3,70.7,98.8,38.5,31
SSP3-7.0,2078,41.8,76.1,169,7.6,362.2,102.6,84.5,63.2,103.2,39.1,31.3
SSP3-7.0,2079,56.4,66.8,170.4,8.2,364.7,105.9,83.9,66.8,94.8,38.5,31.2
SSP3-7.0,2080,43.1,51.5,169.1,8.4,345.9,89.5,68.4,53.8,77.4,38.9,31.6
SSP3-7.0,2081,67.5,81.9,180.1,7.9,351.3,117.8,97.3,74,105.5,42.6,32.1
SSP3-7.0,2082,43.3,60.7,169.2,8.1,327.1,103.6,79.3,52.6,104,40.3,31
SSP3-7.0,2083,52.1,70.2,168,7.9,357.5,114.1,94.6,62.7,100.9,39.4,31
SSP3-7.0,2084,60.3,81.6,168.5,7.7,349.6,106.9,88.5,72,109.1,39.3,31.9
SSP3-7.0,2085,42.4,75.2,172.4,7.7,351.6,111.1,89.2,60.6,102.4,36.7,29.9
SSP3-7.0,2086,60.9,77,164.7,7.9,339.4,100.9,88,72.4,99.6,39.6,31.4
SSP3-7.0,2087,66.7,84,191.2,7.7,359.5,115.2,93.8,81.2,115.6,39.5,31.8
SSP3-7.0,2088,65.6,82.5,175,7.8,349.3,117.9,97.2,71.1,114.3,40.5,32.2
SSP3-7.0,2089,57.4,86.5,176.5,7.4,360.8,108.7,88.3,70.3,108.7,39.8,31.8
SSP3-7.0,2090,73.3,90.9,176,7.9,354,126.1,114.2,94.3,114.3,40.9,32.7
SSP3-7.0,2091,72.9,92,172.8,7.8,349.6,115.7,104.8,82.7,110.6,40.3,32.2
SSP3-7.0,2092,75,91.6,185.3,7.7,357.8,116.9,99.6,89.6,110.2,40.6,31.9
SSP3-7.0,2093,61.5,80.9,177,7.5,334.9,106.2,84.5,75.8,105.7,40.9,31.8
SSP3-7.0,2094,70.1,91.5,175.3,7.8,362.4,118.8,101,84.3,112.9,40.8,32.5
SSP3-7.0,2095,56.8,76.1,190.8,7.8,358.9,114.1,89.6,66.6,102.4,40.2,32.3
