시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP2-4.5,2086,7.9,17.8,164.7,8.9,336.3,58.3,29.3,15,73.9,34.8,26.8
SSP2-4.5,2087,34.1,41.1,158.6,9.1,337.4,76.4,57.8,43.7,78.2,41.2,30.4
SSP2-4.5,2088,40.6,58,151.9,9,335.3,89.4,69.9,45.8,84.8,41,29.5
SSP2-4.5,2089,47.3,51.7,169.7,8.8,353.6,97.9,75.1,36,86.8,39.7,29.7
SSP2-4.5,2090,44,53.6,158.5,8.6,342.7,82.5,67,49.4,84.5,38.1,30
SSP2-4.5,2091,35,59.1,159.9,8.7,357,80.6,67.2,52.8,85,37.4,29.3
SSP2-4.5,2092,43.8,51.6,159.7,8.7,345.8,78,58.2,50.1,84.9,38.8,29.8
SSP2-4.5,2093,43.1,53.6,169.6,9,343.7,90,68.5,55.2,90.4,38.6,30.2
SSP2-4.5,2094,48.3,57.2,152.1,8.9,329.2,89.9,73,55.3,88.6,39.3,30.2
SSP2-4.5,2095,42.1,58,163.5,9.3,311.5,90.4,68.9,48.9,90,38.3,29.5
SSP2-4.5,2096,37.4,54,162.8,9,352.1,86.1,64.9,41.2,91.4,39.3,29.8
SSP2-4.5,2097,38.6,57.4,151.1,8.8,331.2,87.3,71.2,47.2,92,38.9,29.9
SSP2-4.5,2098,42,51.1,159.4,9,321.9,80.5,61,52.3,80.1,40.1,30.6
SSP2-4.5,2099,40.7,60.7,154.8,8.7,330.6,81.2,69.9,59.9,92.3,39.4,29.8
SSP2-4.5,2100,55.8,60.1,177.4,9.4,336.6,100,80.7,72.5,92,39.8,30.3
SSP3-7.0,2021,12.4,16.5,127.4,8.9,301.7,49.6,27.4,17.3,59.7,36.7,27.1
SSP3-7.0,2022,11.6,22.8,122.7,8.9,314.4,50,30.7,22.1,60.9,35.3,26.9
SSP3-7.0,2023,8.6,14.7,126.7,9,295,43.5,20.1,12,51.5,36.6,27.2
SSP3-7.0,2024,16.1,14.3,115.3,9.2,345.4,47.7,32.6,16.8,48.2,36.8,27
SSP3-7.0,2025,18.7,23.4,118.1,8.7,296.4,49.5,36.5,20.5,62.8,36.6,27.6
SSP3-7.0,2026,14,22.6,113.8,9.1,300.9,51.6,39.5,27,62.4,35.8,27.3
SSP3-7.0,2027,14.6,16.4,123.6,9,294.9,53.1,34,18.3,55.9,36.8,27.3
